GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MINUTES,PTS,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,BOX_OUTS
0022201217,1610612751,BKN,Brooklyn,201988,Patty Mills,G,,35:14,12,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0
0022201217,1610612751,BKN,Brooklyn,1630561,David Duke Jr.,,,44:49,15,4,2,2,3,1,2,6,1,1,2,0,2,2,0,2
0022201217,1610612751,BKN,Brooklyn,1630564,RaiQuan Gray,,,35:05,16,9,7,2,1,0,5,12,0,0,0,1,0,1,1,1
0022201217,1610612751,BKN,Brooklyn,1630696,Dru Smith,,,23:44,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
0022201228,1610612762,UTA,Utah,1629677,Luka Samanic,F,,29:44,9,9,5,4,1,0,0,0,0,0,0,0,0,0,0,0
0022201228,1610612762,UTA,Utah,203482,Kelly Olynyk,F,,29:16,23,10,6,4,0,0,2,4,0,0,0,0,0,0,0,0
0022201228,1610612762,UTA,Utah,1628962,Udoka Azubuike,C,,26:32,12,9,9,0,0,0,2,5,0,0,0,0,0,0,0,0
0022201228,1610612762,UTA,Utah,1630534,Ochai Agbaji,G,,26:41,8,10,3,7,1,0,1,3,1,1,2,0,0,0,0,0
0022201228,1610612762,UTA,Utah,1627739,Kris Dunn,G,,40:16,26,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0
0022201228,1610612762,UTA,Utah,1631323,Simone Fontecchio,,,31:15,20,3,1,2,2,0,0,0,0,1,1,0,1,1,1,1
0022201228,1610612762,UTA,Utah,1627745,Damian Jones,,,21:28,8,8,5,3,1,0,2,4,0,0,0,0,2,2,1,2
